opt	Cancer	clinical	prequel	found_clinical	caught	s_survival	c_survival	original_survivors	shifted_survivors	original_deaths	shifted_deaths	screen_interval	dw_scenario	scan	mode_found	aggressive
2	Melanoma	4	4	2	1.3617225603083913	0.2083	0.2083	0.28364680931223796	0.28364680931223796	1.0780757509961534	1.0780757509961534	1	1	prevalent	soc	VSlow
2	Ovary	1	1	2	2.8356820140298518	0.8977	0.8977	2.545591743994598	2.545591743994598	0.29009027003525367	0.29009027003525367	1	1	prevalent	soc	VSlow
2	Ovary	2	2	2	1.1703771232021847	0.7293	0.7293	0.8535560359513532	0.8535560359513532	0.31682108725083147	0.31682108725083147	1	1	prevalent	soc	VSlow
2	Ovary	3	3	2	2.246165471641902	0.409	0.409	0.9186816779015379	0.9186816779015379	1.327483793740364	1.327483793740364	1	1	prevalent	soc	VSlow
2	Ovary	4	4	2	0.6500148619302456	0.2178	0.2178	0.14157323692840748	0.14157323692840748	0.5084416250018381	0.5084416250018381	1	1	prevalent	soc	VSlow
2	Pancreas	1	1	2	0.9638690716742178	0.3735	0.3735	0.36000509827032035	0.36000509827032035	0.6038639734038975	0.6038639734038975	1	1	prevalent	soc	VSlow
2	Pancreas	2	2	2	2.3954881087045297	0.1439	0.1439	0.3447107388425818	0.3447107388425818	2.050777369861948	2.050777369861948	1	1	prevalent	soc	VSlow
2	Pancreas	3	3	2	0.5921570347413234	0.0426	0.0426	0.025225889679980375	0.025225889679980375	0.566931145061343	0.566931145061343	1	1	prevalent	soc	VSlow
2	Pancreas	4	4	2	2.1308029937526145	0.0203	0.0203	0.043255300773178074	0.043255300773178074	2.0875476929794363	2.0875476929794363	1	1	prevalent	soc	VSlow
2	Prostate	1	1	2	0.6758687078360145	0.9899	0.9899	0.6690424338868708	0.6690424338868708	0.006826273949143745	0.006826273949143745	1	1	prevalent	soc	VSlow
2	Prostate	2	2	2	169.77844666523012	0.9844	0.9844	167.12990289725255	167.12990289725255	2.6485437679775807	2.6485437679775807	1	1	prevalent	soc	VSlow
2	Prostate	3	3	2	16.094616652621472	0.9764	0.9764	15.714783699619606	15.714783699619606	0.379832953001866	0.379832953001866	1	1	prevalent	soc	VSlow
2	Prostate	4	4	2	8.848133320502976	0.5556	0.5556	4.916022872871453	4.916022872871453	3.9321104476315227	3.9321104476315227	1	1	prevalent	soc	VSlow
2	Sarcoma	1	1	2	3.051881745437912	0.8951	0.8951	2.731739350341475	2.731739350341475	0.32014239509643694	0.32014239509643694	1	1	prevalent	soc	VSlow
2	Sarcoma	2	2	2	1.5640191038244526	0.7464	0.7464	1.1673838590945713	1.1673838590945713	0.39663524472988126	0.39663524472988126	1	1	prevalent	soc	VSlow
2	Sarcoma	3	3	2	1.8571051647157761	0.5314	0.5314	0.9868656845299634	0.9868656845299634	0.8702394801858128	0.8702394801858128	1	1	prevalent	soc	VSlow
2	Sarcoma	4	4	2	1.4488846026102908	0.1245	0.1245	0.18038613302498122	0.18038613302498122	1.2684984695853097	1.2684984695853097	1	1	prevalent	soc	VSlow
2	Stomach	1	1	2	3.6396422386776153	0.6582	0.6582	2.3956125214976063	2.3956125214976063	1.2440297171800088	1.2440297171800088	1	1	prevalent	soc	VSlow
2	Stomach	2	2	2	0.6309620422661404	0.4099	0.4099	0.25863134112489095	0.25863134112489095	0.3723307011412495	0.3723307011412495	1	1	prevalent	soc	VSlow
2	Stomach	3	3	2	0.18191032682043612	0.2658	0.2658	0.04835176486887192	0.04835176486887192	0.13355856195156418	0.13355856195156418	1	1	prevalent	soc	VSlow
2	Stomach	4	4	2	0.25907427081936824	0.0481	0.0481	0.012461472426411612	0.012461472426411612	0.2466127983929566	0.2466127983929566	1	1	prevalent	soc	VSlow
2	Thyroid	1	1	2	13.252686112320418	0.9975	0.9975	13.219554397039618	13.219554397039618	0.03313171528080034	0.03313171528080034	1	1	prevalent	soc	VSlow
2	Thyroid	2	2	2	2.9983935568132347	0.9943	0.9943	2.981302713539399	2.981302713539399	0.017090843273835553	0.017090843273835553	1	1	prevalent	soc	VSlow
2	Thyroid	3	3	2	5.04711797997388	0.9871	0.9871	4.9820101580322165	4.9820101580322165	0.06510782194166316	0.06510782194166316	1	1	prevalent	soc	VSlow
2	Thyroid	4	4	2	3.211802350892468	0.732	0.732	2.3510393208532867	2.3510393208532867	0.8607630300391815	0.8607630300391815	1	1	prevalent	soc	VSlow
2	Urothelial Tract	1	1	2	0.598192036398892	0.8442	0.8442	0.5049937171279446	0.5049937171279446	0.09319831927094739	0.09319831927094739	1	1	prevalent	soc	VSlow
2	Urothelial Tract	2	2	2	0.2488459406971337	0.7246	0.7246	0.18031376862914308	0.18031376862914308	0.06853217206799062	0.06853217206799062	1	1	prevalent	soc	VSlow
2	Urothelial Tract	3	3	2	0.4528096597494087	0.5421	0.5421	0.24546811655015446	0.24546811655015446	0.2073415431992542	0.2073415431992542	1	1	prevalent	soc	VSlow
2	Urothelial Tract	4	4	2	0.5035210325835614	0.1536	0.1536	0.07734083060483503	0.07734083060483503	0.4261802019787264	0.4261802019787264	1	1	prevalent	soc	VSlow
2	Uterus	1	1	2	22.799239544054743	0.9534	0.9534	21.73679498130179	21.73679498130179	1.0624445627529504	1.0624445627529504	1	1	prevalent	soc	VSlow
2	Uterus	2	2	2	1.3403565708557699	0.8539	0.8539	1.1445304758537418	1.1445304758537418	0.195826095002028	0.195826095002028	1	1	prevalent	soc	VSlow
2	Uterus	3	3	2	2.237971118775553	0.6765	0.6765	1.5139874618516616	1.5139874618516616	0.7239836569238913	0.7239836569238913	1	1	prevalent	soc	VSlow
2	Uterus	4	4	2	1.063240969080094	0.1902	0.1902	0.20222843231903387	0.20222843231903387	0.86101253676106	0.86101253676106	1	1	prevalent	soc	VSlow
2	[OTHER]	1	1	2	4.03	0.8573	0.8573	3.454919	3.454919	0.5750810000000003	0.5750810000000003	1	1	prevalent	soc	VSlow
2	[OTHER]	2	2	2	2.14	0.705	0.705	1.5087	1.5087	0.6313000000000001	0.6313000000000001	1	1	prevalent	soc	VSlow
2	[OTHER]	3	3	2	2.46	0.5399	0.5399	1.328154	1.328154	1.131846	1.131846	1	1	prevalent	soc	VSlow
2	[OTHER]	4	4	2	2.33	0.199	0.199	0.46367	0.46367	1.8663299999999998	1.8663299999999998	1	1	prevalent	soc	VSlow
2	Lymphoid Leukemia	0	0	2	17.43	0.8527	0.8527	14.862561	14.862561	2.567439	2.567439	1	1	prevalent	soc	VSlow
2	Myeloid Neoplasm	0	0	2	14.55	0.4311	0.4311	6.272505	6.272505	8.277495	8.277495	1	1	prevalent	soc	VSlow
2	Plasma Cell Neoplasm	0	0	2	17.860000000000003	0.5928	0.5928	10.587408000000002	10.587408000000002	7.272592000000001	7.272592000000001	1	1	prevalent	soc	VSlow
2	[OTHER]	0	0	2	59.73	0.4289	0.4289	25.618197	25.618197	34.111802999999995	34.111802999999995	1	1	prevalent	soc	VSlow
3	Anus	1	1	1	0.2916380542934291	0.9088	0.9088	0.26504066374186835	0.26504066374186835	0.02659739055156072	0.02659739055156072	1	2	incident	cfdna	Slow
3	Anus	1	1	2	0.907080538671395	0.9088	0.9088	0.8243547935445639	0.8243547935445639	0.08272574512683117	0.08272574512683117	1	2	incident	soc	Slow
3	Anus	2	1	1	0.5151794506864974	0.9088	0.8214	0.42316840079388895	0.4681950847838889	0.09201104989260843	0.04698436590260854	1	2	incident	cfdna	Slow
3	Anus	2	2	1	0.31772198600195517	0.8214	0.8214	0.260976839302006	0.260976839302006	0.056745146699949185	0.056745146699949185	1	2	incident	cfdna	Slow
3	Anus	2	2	2	0.9845106236130545	0.8214	0.8214	0.808677026235763	0.808677026235763	0.1758335973772915	0.1758335973772915	1	2	incident	soc	Slow
3	Anus	3	1	1	0.456719371175973	0.9088	0.6725	0.30714377711584184	0.4150665645247243	0.14957559406013116	0.041652806651248715	1	2	incident	cfdna	Slow
3	Anus	3	2	1	0.372228104004156	0.8214	0.6725	0.2503233999427949	0.3057481646290138	0.1219047040613611	0.06647993937514225	1	2	incident	cfdna	Slow
3	Anus	3	3	1	0.27295664574936546	0.6725	0.6725	0.18356334426644827	0.18356334426644827	0.08939330148291719	0.08939330148291719	1	2	incident	cfdna	Slow
3	Anus	3	3	2	0.5092767835931186	0.6725	0.6725	0.3424886369663722	0.3424886369663722	0.16678814662674635	0.16678814662674635	1	2	incident	soc	Slow
3	Anus	4	1	1	0.14249644380690357	0.9088	0.2353	0.03352941322776441	0.12950076813171396	0.10896703057913915	0.012995675675189599	1	2	incident	cfdna	Slow
3	Anus	4	2	1	0.11613516844929667	0.8214	0.2353	0.02732660513611951	0.09539342736425228	0.08880856331317716	0.020741741085044382	1	2	incident	cfdna	Slow
3	Anus	4	3	1	0.13479326092274627	0.6725	0.2353	0.0317168542951222	0.09064846797054686	0.10307640662762406	0.044144792952199405	1	2	incident	cfdna	Slow
3	Anus	4	4	1	0.038127004276303764	0.2353	0.2353	0.008971284106214276	0.008971284106214276	0.029155720170089487	0.029155720170089487	1	2	incident	cfdna	Slow
3	Anus	4	4	2	0.07113656475580492	0.2353	0.2353	0.016738433687040897	0.016738433687040897	0.05439813106876402	0.05439813106876402	1	2	incident	soc	Slow
3	Bladder	1	1	1	5.7502081014081625	0.8622	0.8622	4.9578294250341175	4.9578294250341175	0.792378676374045	0.792378676374045	1	2	incident	cfdna	Slow
3	Bladder	1	1	2	6.369463581218378	0.8622	0.8622	5.491751499726485	5.491751499726485	0.8777120814918927	0.8777120814918927	1	2	incident	soc	Slow
3	Bladder	2	1	1	2.795077411695564	0.8622	0.618	1.7273578404278584	2.409915744363915	1.0677195712677054	0.3851616673316488	1	2	incident	cfdna	Slow
3	Bladder	2	2	1	0.14918654634918133	0.618	0.618	0.09219728564379406	0.09219728564379406	0.05698926070538727	0.05698926070538727	1	2	incident	cfdna	Slow
3	Bladder	2	2	2	2.554778449615993	0.618	0.618	1.5788530818626838	1.5788530818626838	0.9759253677533094	0.9759253677533094	1	2	incident	soc	Slow
3	Bladder	3	1	1	1.1180309646782258	0.8622	0.495	0.5534253275157218	0.9639662977455663	0.564605637162504	0.15406466693265955	1	2	incident	cfdna	Slow
3	Bladder	3	2	1	0.06952929518938712	0.618	0.495	0.034417001118746626	0.042969104427041244	0.035112294070640496	0.026560190762345882	1	2	incident	cfdna	Slow
3	Bladder	3	3	1	0.006755110621305186	0.495	0.495	0.003343779757546067	0.003343779757546067	0.003411330863759119	0.003411330863759119	1	2	incident	cfdna	Slow
3	Bladder	3	3	2	1.0053015925753772	0.495	0.495	0.4976242883248117	0.4976242883248117	0.5076773042505655	0.5076773042505655	1	2	incident	soc	Slow
3	Bladder	4	1	1	2.0644829199256343	0.8622	0.1628	0.33609781936389327	1.7799971735598819	1.728385100561741	0.28448574636575247	1	2	incident	cfdna	Slow
3	Bladder	4	2	1	0.1283882529982247	0.618	0.1628	0.020901607588110983	0.07934394035290286	0.10748664541011371	0.04904431264532184	1	2	incident	cfdna	Slow
3	Bladder	4	3	1	0.016483935975490503	0.495	0.1628	0.002683584776809854	0.008159548307867798	0.013800351198680647	0.008324387667622704	1	2	incident	cfdna	Slow
3	Bladder	4	4	1	0.002637528049810066	0.1628	0.1628	4.293895665090787e-4	4.293895665090787e-4	0.002208138483300987	0.002208138483300987	1	2	incident	cfdna	Slow
3	Bladder	4	4	2	1.8496763096992668	0.1628	0.1628	0.30112730321904063	0.30112730321904063	1.548549006480226	1.548549006480226	1	2	incident	soc	Slow
3	Breast	1	1	1	3.8383621183560632	0.9824	0.9824	3.7708069450729966	3.7708069450729966	0.06755517328306651	0.06755517328306651	1	2	incident	cfdna	Slow
3	Breast	1	1	2	86.18225173232564	0.9824	0.9824	84.66544410183671	84.66544410183671	1.5168076304889269	1.5168076304889269	1	2	incident	soc	Slow
3	Breast	2	1	1	2.5643137394068845	0.9824	0.9286	2.381221738413233	2.5191818175933234	0.1830920009936516	0.045131921813561036	1	2	incident	cfdna	Slow
3	Breast	2	2	1	15.262676892611177	0.9286	0.9286	14.172921762478738	14.172921762478738	1.0897551301324384	1.0897551301324384	1	2	incident	cfdna	Slow
3	Breast	2	2	2	38.31051612514453	0.9286	0.9286	35.57514527380921	35.57514527380921	2.73537085133532	2.73537085133532	1	2	incident	soc	Slow
3	Breast	3	1	1	0.8161132503975009	0.9824	0.7653	0.6245714705292075	0.801749657190505	0.1915417798682935	0.014363593206995975	1	2	incident	cfdna	Slow
3	Breast	3	2	1	5.659631508106444	0.9286	0.7653	4.331315993153861	5.255533818427644	1.3283155149525825	0.4040976896788002	1	2	incident	cfdna	Slow
3	Breast	3	3	1	5.194589270216878	0.7653	0.7653	3.9754191684969764	3.9754191684969764	1.2191701017199013	1.2191701017199013	1	2	incident	cfdna	Slow
3	Breast	3	3	2	6.195874151950691	0.7653	0.7653	4.741702488487864	4.741702488487864	1.4541716634628272	1.4541716634628272	1	2	incident	soc	Slow
3	Breast	4	1	1	0.45339625022083385	0.9824	0.273	0.12377717631028765	0.4454164762169472	0.3296190739105462	0.007979774003886653	1	2	incident	cfdna	Slow
3	Breast	4	2	1	3.144239726725802	0.9286	0.273	0.858377445396144	2.91974101023758	2.285862281329658	0.2244987164882223	1	2	incident	cfdna	Slow
3	Breast	4	3	1	3.813727867553544	0.7653	0.273	1.0411477078421176	2.918645937038727	2.7725801597114264	0.8950819305148169	1	2	incident	cfdna	Slow
3	Breast	4	4	1	1.0870191534141769	0.273	0.273	0.2967562288820703	0.2967562288820703	0.7902629245321066	0.7902629245321066	1	2	incident	cfdna	Slow
3	Breast	4	4	2	1.427288213569817	0.273	0.273	0.3896496823045601	0.3896496823045601	1.037638531265257	1.037638531265257	1	2	incident	soc	Slow
3	Cervix	1	1	1	0.49383823300698376	0.9089	0.9089	0.44884956998004755	0.44884956998004755	0.0449886630269362	0.0449886630269362	1	2	incident	cfdna	Slow
3	Cervix	1	1	2	1.8289965496017118	0.9089	0.9089	1.6623749639329959	1.6623749639329959	0.16662158566871588	0.16662158566871588	1	2	incident	soc	Slow
3	Cervix	2	1	1	0.24843529157233235	0.9089	0.7295	0.18123354520201646	0.2258028365100929	0.0672017463703159	0.022632455062239466	1	2	incident	cfdna	Slow
3	Cervix	2	2	1	0.6061001270179692	0.7295	0.7295	0.44215004265960856	0.44215004265960856	0.16395008435836064	0.16395008435836064	1	2	incident	cfdna	Slow
3	Cervix	2	2	2	0.2243167553227418	0.7295	0.7295	0.16363907300794017	0.16363907300794017	0.060677682314801654	0.060677682314801654	1	2	incident	soc	Slow
3	Cervix	3	1	1	0.35997766738031833	0.9089	0.5202	0.18726038257124158	0.3271837018819713	0.17271728480907675	0.03279396549834698	1	2	incident	cfdna	Slow
3	Cervix	3	2	1	1.02325722360696	0.7295	0.5202	0.5322984077203405	0.74646614462127725	0.4909588158866194	0.2767910789856826	1	2	incident	cfdna	Slow
3	Cervix	3	3	1	0.09941443704681338	0.5202	0.5202	0.05171539015175232	0.05171539015175232	0.04769904689506106	0.04769904689506106	1	2	incident	cfdna	Slow
3	Cervix	3	3	2	0.08058545457460398	0.5202	0.5202	0.041920553469708986	0.041920553469708986	0.03866490110489499	0.03866490110489499	1	2	incident	soc	Slow
3	Cervix	4	1	1	0.31434669545886956	0.9089	0.1835	0.05768261861670256	0.2857097115025666	0.256664076842167	0.028636983956303003	1	2	incident	cfdna	Slow
3	Cervix	4	2	1	0.8935485614595988	0.7295	0.1835	0.16396616102783637	0.6518436755847774	0.7295824004317625	0.24170488587482145	1	2	incident	cfdna	Slow
3	Cervix	4	3	1	0.11472387024609902	0.5202	0.1835	0.02105183019015917	0.05967935730202071	0.09367204005593985	0.05504451294407831	1	2	incident	cfdna	Slow
3	Cervix	4	4	1	0.018356503337962807	0.1835	0.1835	0.003368418362516175	0.003368418362516175	0.014988084975446632	0.014988084975446632	1	2	incident	cfdna	Slow
3	Cervix	4	4	2	0.024102630367035312	0.1835	0.1835	0.004422832672350979	0.004422832672350979	0.019679797694684333	0.019679797694684333	1	2	incident	soc	Slow
3	Colon/Rectum	1	1	1	9.876319252137378	0.9378	0.9378	9.262012194654433	9.262012194654433	0.6143070574829452	0.6143070574829452	1	2	incident	cfdna	Slow
3	Colon/Rectum	1	1	2	17.186741376847817	0.9378	0.9378	16.117726063207883	16.117726063207883	1.0690153136399347	1.0690153136399347	1	2	incident	soc	Slow
3	Colon/Rectum	2	1	1	10.830949081658357	0.9378	0.8396	9.093664848960357	10.157264048779206	1.7372842326980003	0.6736850328791502	1	2	incident	cfdna	Slow
3	Colon/Rectum	2	2	1	4.24966264046668	0.8396	0.8396	3.568016752935825	3.568016752935825	0.6816458875308555	0.6816458875308555	1	2	incident	cfdna	Slow
3	Colon/Rectum	2	2	2	10.391803710707553	0.8396	0.8396	8.724958395510061	8.724958395510061	1.6668453151974914	1.6668453151974914	1	2	incident	soc	Slow
3	Colon/Rectum	3	1	1	11.657595672452752	0.9378	0.7082	8.255909255231039	10.93249322162619	3.4016864172217125	0.7251024508265616	1	2	incident	cfdna	Slow
3	Colon/Rectum	3	2	1	6.044604921615444	0.8396	0.7082	4.280789205488058	5.075050292188327	1.7638157161273862	0.9695546294271171	1	2	incident	cfdna	Slow
3	Colon/Rectum	3	3	1	1.0563886451605236	0.7082	0.7082	0.7481344385026828	0.7481344385026828	0.3082542066578407	0.3082542066578407	1	2	incident	cfdna	Slow
3	Colon/Rectum	3	3	2	8.657948100012609	0.7082	0.7082	6.13155884442893	6.13155884442893	2.5263892555836787	2.5263892555836787	1	2	incident	soc	Slow
3	Colon/Rectum	4	1	1	9.4641640934699	0.9378	0.1327	1.2558945752034558	8.875493086856073	8.208269518266444	0.5886710066138281	1	2	incident	cfdna	Slow
3	Colon/Rectum	4	2	1	4.907284011706333	0.8396	0.1327	0.6511965883534305	4.120155656228637	4.256087423352903	0.7871283554776958	1	2	incident	cfdna	Slow
3	Colon/Rectum	4	3	1	1.3574283367617013	0.7082	0.1327	0.18013074028827777	0.9613307480946369	1.1772975964734234	0.39609758866706435	1	2	incident	cfdna	Slow
3	Colon/Rectum	4	4	1	1.7605141027137137	0.1327	0.1327	0.23362022143010983	0.23362022143010983	1.5268938812836037	1.5268938812836037	1	2	incident	cfdna	Slow
3	Colon/Rectum	4	4	2	4.768596054289233	0.1327	0.1327	0.6327926964041813	0.6327926964041813	4.1358033578850515	4.1358033578850515	1	2	incident	soc	Slow
3	Esophagus	1	1	1	0.2639362070690714	0.5811	0.5811	0.15337332992783737	0.15337332992783737	0.11056287714123401	0.11056287714123401	1	2	incident	cfdna	Slow
3	Esophagus	1	1	2	1.9057754208379056	0.5811	0.5811	1.1074460970489068	1.1074460970489068	0.7983293237889988	0.7983293237889988	1	2	incident	soc	Slow
3	Esophagus	2	1	1	0.3620831521528407	0.5811	0.3792	0.13730193129635718	0.2104065197160157	0.22478122085648353	0.151676632436825	1	2	incident	cfdna	Slow
3	Esophagus	2	2	1	0.8582299959294674	0.3792	0.3792	0.325440814456454	0.325440814456454	0.5327891814730134	0.5327891814730134	1	2	incident	cfdna	Slow
3	Esophagus	2	2	2	1.3343473170339708	0.3792	0.3792	0.5059845026192817	0.5059845026192817	0.8283628144146891	0.8283628144146891	1	2	incident	soc	Slow
3	Esophagus	3	1	1	0.4067235407744238	0.5811	0.226	0.09191952021501978	0.23634704954401764	0.31480402055940404	0.17037649123040616	1	2	incident	cfdna	Slow
3	Esophagus	3	2	1	1.2739889847524917	0.3792	0.226	0.2879215105540631	0.4830966230181448	0.9860674741984286	0.7908923617343468	1	2	incident	cfdna	Slow
3	Esophagus	3	3	1	0.3559607969950579	0.226	0.226	0.08044714012088308	0.08044714012088308	0.27551365687417484	0.27551365687417484	1	2	incident	cfdna	Slow
3	Esophagus	3	3	2	0.8329452821291896	0.226	0.226	0.18824563376119685	0.18824563376119685	0.6446996483679928	0.6446996483679928	1	2	incident	soc	Slow
3	Esophagus	4	1	1	0.7010194361315272	0.5811	0.0441	0.03091495713340035	0.4073623943360304	0.6701044789981268	0.2936570417954968	1	2	incident	cfdna	Slow
3	Esophagus	4	2	1	2.195818412744132	0.3792	0.0441	0.09683559200201622	0.8326543421125747	2.0989828207421155	1.363164070631557	1	2	incident	cfdna	Slow
3	Esophagus	4	3	1	0.9710751334953609	0.226	0.0441	0.04282441338714542	0.21946298016995158	0.9282507201082154	0.7516121533254093	1	2	incident	cfdna	Slow
3	Esophagus	4	4	1	0.3761965984206109	0.0441	0.0441	0.01659026999034894	0.01659026999034894	0.3596063284302619	0.3596063284302619	1	2	incident	cfdna	Slow
3	Esophagus	4	4	2	0.7018997215339506	0.0441	0.0441	0.030953777719647222	0.030953777719647222	0.6709459438143034	0.6709459438143034	1	2	incident	soc	Slow
3	Gallbladder	1	1	1	0	0.5271	0.5271	0	0	0	0	1	2	incident	cfdna	Slow
3	Gallbladder	1	1	2	1.7997751124437782	0.5271	0.5271	0.9486614617691155	0.9486614617691155	0.8511136506746627	0.8511136506746627	1	2	incident	soc	Slow
3	Gallbladder	2	1	1	0	0.5271	0.2403	0	0	0	0	1	2	incident	cfdna	Slow
3	Gallbladder	2	2	1	0.9096227737142244	0.2403	0.2403	0.21858235252352815	0.21858235252352815	0.6910404211906963	0.6910404211906963	1	2	incident	cfdna	Slow
3	Gallbladder	2	2	2	1.2863292502737813	0.2403	0.2403	0.30910491884078967	0.30910491884078967	0.9772243314329917	0.9772243314329917	1	2	incident	soc	Slow
3	Gallbladder	3	1	1	0	0.5271	0.2129	0	0	0	0	1	2	incident	cfdna	Slow
3	Gallbladder	3	2	1	0.39656151068611717	0.2403	0.2129	0.08442794562507434	0.09529373101787396	0.31213356506104284	0.30126777966824325	1	2	incident	cfdna	Slow
3	Gallbladder	3	3	1	0.06345220640658093	0.2129	0.2129	0.01350897474396108	0.01350897474396108	0.04994323166261985	0.04994323166261985	1	2	incident	cfdna	Slow
3	Gallbladder	3	3	2	0.2644240640167473	0.2129	0.2129	0.0562958832291655	0.0562958832291655	0.2081281807875818	0.2081281807875818	1	2	incident	soc	Slow
3	Gallbladder	4	1	1	0	0.5271	0.0215	0	0	0	0	1	2	incident	cfdna	Slow
3	Gallbladder	4	2	1	1.5490684011176452	0.2403	0.0215	0.033304970624029366	0.3722411367885702	1.5157634304936158	1.1768272643290751	1	2	incident	cfdna	Slow
3	Gallbladder	4	3	1	0.36239994359320105	0.2129	0.0215	0.0077915987872538214	0.0771549479909925	0.3546083448059472	0.28524499560220856	1	2	incident	cfdna	Slow
3	Gallbladder	4	4	1	0.3204597181613269	0.0215	0.0215	0.006889883940468528	0.006889883940468528	0.3135698342208584	0.3135698342208584	1	2	incident	cfdna	Slow
3	Gallbladder	4	4	2	0.5979070195865973	0.0215	0.0215	0.012855000921111841	0.012855000921111841	0.5850520186654855	0.5850520186654855	1	2	incident	soc	Slow
3	Head and Neck	1	1	1	7.63687263245174	0.8883	0.8883	6.783833959406881	6.783833959406881	0.8530386730448596	0.8530386730448596	1	2	incident	cfdna	Slow
3	Head and Neck	1	1	2	2.8401035451335312	0.8883	0.8883	2.522863979142116	2.522863979142116	0.3172395659914155	0.3172395659914155	1	2	incident	soc	Slow
3	Head and Neck	2	1	1	4.51775117206113	0.8883	0.7862	3.5518559714744606	4.013118366141902	0.9658952005866697	0.5046328059192283	1	2	incident	cfdna	Slow
3	Head and Neck	2	2	1	0.557781370983604	0.7862	0.7862	0.4385277138673095	0.4385277138673095	0.11925365711629454	0.11925365711629454	1	2	incident	cfdna	Slow
3	Head and Neck	2	2	2	0.6465979388177449	0.7862	0.7862	0.508355299498511	0.508355299498511	0.13824263931923383	0.13824263931923383	1	2	incident	soc	Slow
3	Head and Neck	3	1	1	5.493070162363534	0.8883	0.6851	3.7633023682352573	4.879494225227527	1.7297677941282765	0.6135759371360068	1	2	incident	cfdna	Slow
3	Head and Neck	3	2	1	0.7901963511176254	0.7862	0.6851	0.5413635201506852	0.6212523712486772	0.24883283096694023	0.1689439798689483	1	2	incident	cfdna	Slow
3	Head and Neck	3	3	1	0.09788474971012671	0.6851	0.6851	0.06706084202640782	0.06706084202640782	0.0308239076837189	0.0308239076837189	1	2	incident	cfdna	Slow
3	Head and Neck	3	3	2	0.5763067768736846	0.6851	0.6851	0.39482777283616133	0.39482777283616133	0.18147900403752326	0.18147900403752326	1	2	incident	soc	Slow
3	Head and Neck	4	1	1	15.706316192888696	0.8883	0.5483	8.611773168560873	13.951920674143029	7.094543024327824	1.7543955187456677	1	2	incident	cfdna	Slow
3	Head and Neck	4	2	1	2.259405647165472	0.7862	0.5483	1.2388321163408282	1.776344719801494	1.0205735308246437	0.4830609273639779	1	2	incident	cfdna	Slow
3	Head and Neck	4	3	1	0.3698666859047068	0.6851	0.5483	0.20279790388155072	0.25339566651331463	0.16706878202315606	0.11647101939139215	1	2	incident	cfdna	Slow
3	Head and Neck	4	4	1	0.0591808752602805	0.5483	0.5483	0.0324488739052118	0.0324488739052118	0.026732001355068702	0.026732001355068702	1	2	incident	cfdna	Slow
3	Head and Neck	4	4	2	1.4986658992681203	0.5483	0.5483	0.8217185125687104	0.8217185125687104	0.6769473866994099	0.6769473866994099	1	2	incident	soc	Slow
3	Kidney	1	1	1	0	0.9583	0.9583	0	0	0	0	1	2	incident	cfdna	Slow
3	Kidney	1	1	2	25.24491264667536	0.9583	0.9583	24.192199789308997	24.192199789308997	1.0527128573663616	1.0527128573663616	1	2	incident	soc	Slow
3	Kidney	2	1	1	0	0.9583	0.8695	0	0	0	0	1	2	incident	cfdna	Slow
3	Kidney	2	2	1	0.4620318627037238	0.8695	0.8695	0.4017367046208879	0.4017367046208879	0.060295158082835934	0.060295158082835934	1	2	incident	cfdna	Slow
3	Kidney	2	2	2	2.884189780060292	0.8695	0.8695	2.507803013762424	2.507803013762424	0.37638676629786794	0.37638676629786794	1	2	incident	soc	Slow
3	Kidney	3	1	1	0	0.9583	0.7654	0	0	0	0	1	2	incident	cfdna	Slow
3	Kidney	3	2	1	1.0202104264187737	0.8695	0.7654	0.7808690603809294	0.8870729657711238	0.23934136603784434	0.13313746064764992	1	2	incident	cfdna	Slow
3	Kidney	3	3	1	0.7675505867564681	0.7654	0.7654	0.5874832191034007	0.5874832191034007	0.18006736765306744	0.18006736765306744	1	2	incident	cfdna	Slow
3	Kidney	3	3	2	3.803394136759569	0.7654	0.7654	2.911117872275774	2.911117872275774	0.892276264483795	0.892276264483795	1	2	incident	soc	Slow
3	Kidney	4	1	1	0	0.9583	0.1411	0	0	0	0	1	2	incident	cfdna	Slow
3	Kidney	4	2	1	1.1728555470382496	0.8695	0.1411	0.165489917687097	1.019797898149758	1.0073656293511526	0.15305764888849152	1	2	incident	cfdna	Slow
3	Kidney	4	3	1	1.2901586989707867	0.7654	0.1411	0.18204139242477801	0.9874874681922401	1.1081173065460088	0.30267123077854663	1	2	incident	cfdna	Slow
3	Kidney	4	4	1	0.9756585017994354	0.1411	0.1411	0.13766541460390033	0.13766541460390033	0.837993087195535	0.837993087195535	1	2	incident	cfdna	Slow
3	Kidney	4	4	2	2.9890378128173434	0.1411	0.1411	0.42175323538852716	0.42175323538852716	2.567284577428816	2.567284577428816	1	2	incident	soc	Slow
3	Liver/Bile-duct	1	1	1	4.772096737939274	0.4277	0.4277	2.0410257748166276	2.0410257748166276	2.7310709631226464	2.7310709631226464	1	2	incident	cfdna	Slow
3	Liver/Bile-duct	1	1	2	4.877860648424363	0.4277	0.4277	2.0862609993311003	2.0862609993311003	2.7915996490932633	2.7915996490932633	1	2	incident	soc	Slow
3	Liver/Bile-duct	2	1	1	2.7488065817492906	0.4277	0.3649	1.003039521680316	1.1756645750141717	1.7457670600689745	1.5731420067351192	1	2	incident	cfdna	Slow
